fromNode	toNode	weight	direction	fromAltName	toAltName
AT1G56530	AT3G44470	0.254860961957697	undirected	NA	NA
AT1G56530	AT3G44500	0.385152811799372	undirected	NA	NA
AT1G56530	AT4G28960	0.413763039671484	undirected	NA	NA
AT1G56530	AT4G26820	0.349817128588768	undirected	NA	NA
AT1G56530	AT4G26330	0.0775661598018725	undirected	NA	NA
AT1G56530	AT4G26380	0.0723535632766573	undirected	NA	NA
AT1G56530	AT4G23760	0.30559539263494	undirected	NA	NA
AT1G56530	AT4G20530	0.573961349917606	undirected	NA	NA
AT1G56530	AT4G13700	0.352425650738629	undirected	NA	NA
AT1G56530	AT4G07490	0.448833148577719	undirected	NA	NA
AT1G56530	AT4G07550	0.314200649256357	undirected	NA	NA
AT1G56530	AT4G07640	0.490665314258305	undirected	NA	NA
AT1G56530	AT4G07660	0.503520066383555	undirected	NA	NA
AT1G56530	AT4G03900	0.339574780758996	undirected	NA	NA
AT1G56530	AT4G02480	0.436307296343523	undirected	NA	NA
AT1G56530	AT4G00920	0.317211643498453	undirected	NA	NA
AT1G56530	AT1G22210	0.103723452776855	undirected	NA	NA
AT1G56530	AT5G35070	0.305890520065418	undirected	NA	NA
AT1G56530	AT1G36920	0.232397917130033	undirected	NA	NA
AT1G56530	AT1G50960	0.141404416114245	undirected	NA	NA
AT1G56530	AT3G12230	0.437960063717123	undirected	NA	NA
AT1G56530	AT3G11220	0.0706487656782037	undirected	NA	NA
AT1G56530	AT1G31530	0.404728940260019	undirected	NA	NA
AT1G56530	AT1G33320	0.168702005894886	undirected	NA	NA
AT1G56530	AT3G32900	0.211686640468126	undirected	NA	NA
AT1G56530	AT3G30310	0.0539297792438095	undirected	NA	NA
AT1G56530	AT3G30230	0.125369455236694	undirected	NA	NA
AT1G56530	ORF205	0.381828511808264	undirected	NA	NA
AT1G56530	ORF111C	0.56831586469958	undirected	NA	NA
AT1G56530	ORF107H	0.465208733080383	undirected	NA	NA
AT1G56530	AT3G33066	0.539475327666472	undirected	NA	NA
AT1G56530	AT1G43940	0.525047294026771	undirected	NA	NA
AT1G56530	AT1G12490	0.125760639360865	undirected	NA	NA
AT1G56530	AT1G66380	0.389498926061082	undirected	NA	NA
AT1G56530	AT1G79770	0.0314336278555056	undirected	NA	NA
AT1G56530	AT1G35040	0.178747782414826	undirected	NA	NA
AT1G56530	AT1G32670	0.522579685607479	undirected	NA	NA
AT1G56530	AT1G47790	0.11382968679125	undirected	NA	NA
AT1G56530	AT1G42375	0.530070803769242	undirected	NA	NA
AT1G56530	AT1G50160	0.586967241112896	undirected	NA	NA
AT1G56530	AT1G11690	0.096069237631689	undirected	NA	NA
AT1G56530	AT1G54430	0.390497453311283	undirected	NA	NA
AT1G56530	AT2G11560	0.499165394526669	undirected	NA	NA
AT1G56530	AT2G01920	0.0408784804280425	undirected	NA	NA
AT1G56530	AT2G04970	0.0610838120248858	undirected	NA	NA
AT1G56530	AT2G31700	0.577515905005825	undirected	NA	NA
AT1G56530	AT2G07673	0.564059461976209	undirected	NA	NA
AT1G56530	AT2G24920	0.360997857559999	undirected	NA	NA
AT1G56530	AT2G16330	0.488948727008259	undirected	NA	NA
AT1G56530	AT2G11360	0.524260515381458	undirected	NA	NA
AT1G56530	AT2G11390	0.466358113749106	undirected	NA	NA
AT1G56530	AT2G14380	0.473551798442183	undirected	NA	NA
AT1G56530	AT2G25550	0.45596015477857	undirected	NA	NA
AT1G56530	AT2G18640	0.48350787220981	undirected	NA	NA
AT1G56530	AT2G02210	0.41299636759829	undirected	NA	NA
AT1G56530	AT2G07010	0.344190618123268	undirected	NA	NA
AT1G56530	AT2G29620	0.298805184266635	undirected	NA	NA
AT1G56530	AT2G32880	0.0482589167988264	undirected	NA	NA
AT1G56530	NDHG	0.217328043148407	undirected	NA	NA
AT1G56530	ATPI	0.261961854824549	undirected	NA	NA
AT1G56530	AT2G33160	0.409553991704331	undirected	NA	NA
AT1G56530	AT5G39640	0.236677359962341	undirected	NA	NA
AT1G56530	AT3G47260	0.185688500400616	undirected	NA	NA
AT1G56530	AT3G46390	0.534787891908954	undirected	NA	NA
AT1G56530	AT4G13900	0.126338466959302	undirected	NA	NA
AT1G56530	AT4G11470	0.0751897132500007	undirected	NA	NA
AT1G56530	AT1G36640	0.06518231282156	undirected	NA	NA
AT1G56530	AT1G52610	0.165023418860599	undirected	NA	NA
AT1G56530	AT2G15200	0.31078852829448	undirected	NA	NA
AT1G56530	AT2G16450	0.158806331335686	undirected	NA	NA
AT1G56530	AT1G65360	0.173587117452992	undirected	NA	NA
AT1G56530	AT1G52010	0.293453484231292	undirected	NA	NA
AT5G19360	AT1G39190	0.18864426170647	undirected	NA	NA
AT5G19360	AT5G34895	0.227096940906504	undirected	NA	NA
AT5G19360	AT5G34990	0.123790137006478	undirected	NA	NA
AT5G19360	AT5G29010	0.216433721464196	undirected	NA	NA
AT5G19360	AT5G27310	0.220038252327953	undirected	NA	NA
AT5G19360	AT5G63720	0.182796418168468	undirected	NA	NA
AT5G19360	AT5G60770	0.268416423012395	undirected	NA	NA
AT5G19360	AT5G51930	0.0300222146640589	undirected	NA	NA
AT5G19360	AT5G46810	0.212641728567632	undirected	NA	NA
AT5G19360	AT5G44570	0.0534394124028806	undirected	NA	NA
AT5G19360	AT5G41730	0.0483975145809278	undirected	NA	NA
AT5G19360	AT5G40560	0.27351728555942	undirected	NA	NA
AT5G19360	AT5G35880	0.274052902261151	undirected	NA	NA
AT5G19360	AT5G09700	0.216766452531667	undirected	NA	NA
AT5G19360	AT5G06900	0.268316748410752	undirected	NA	NA
AT5G19360	AT3G52830	0.244808135695113	undirected	NA	NA
AT5G19360	AT3G45810	0.274723361354915	undirected	NA	NA
AT5G19360	AT3G45940	0.259603420030832	undirected	NA	NA
AT5G19360	AT3G45500	0.182759962605696	undirected	NA	NA
AT5G19360	AT3G44470	0.134806827473888	undirected	NA	NA
AT5G19360	AT3G44500	0.21300539527726	undirected	NA	NA
AT5G19360	AT4G28960	0.24686588959138	undirected	NA	NA
AT5G19360	AT4G26820	0.224040953251749	undirected	NA	NA
AT5G19360	AT4G26330	0.0722040947887946	undirected	NA	NA
AT5G19360	AT4G26380	0.131898376929719	undirected	NA	NA
AT5G19360	AT4G23760	0.133441932662701	undirected	NA	NA
AT5G19360	AT4G20530	0.279859341337843	undirected	NA	NA
AT5G19360	AT4G13700	0.254786511129453	undirected	NA	NA
AT5G19360	AT4G07490	0.250025724529448	undirected	NA	NA
AT5G19360	AT4G07550	0.127810243279628	undirected	NA	NA
AT5G19360	AT4G07640	0.233583349703138	undirected	NA	NA
AT5G19360	AT4G07660	0.248181619189197	undirected	NA	NA
AT5G19360	AT4G03900	0.271190050473957	undirected	NA	NA
AT5G19360	AT4G02480	0.280832409053769	undirected	NA	NA
AT5G19360	AT4G00920	0.258023506489874	undirected	NA	NA
AT5G19360	AT1G22210	0.0774902137256776	undirected	NA	NA
AT5G19360	AT5G35070	0.222479425562125	undirected	NA	NA
AT5G19360	AT1G36920	0.0918915420393988	undirected	NA	NA
AT5G19360	AT1G50960	0.118326282877647	undirected	NA	NA
AT5G19360	AT3G12230	0.209851845202355	undirected	NA	NA
AT5G19360	AT3G11220	0.0952658624385722	undirected	NA	NA
AT5G19360	AT1G31530	0.193838430991551	undirected	NA	NA
AT5G19360	AT1G33320	0.0784575882606911	undirected	NA	NA
AT5G19360	AT3G32900	0.191928089514065	undirected	NA	NA
AT5G19360	AT3G30310	0.045474932001251	undirected	NA	NA
AT5G19360	AT3G30230	0.154659331660416	undirected	NA	NA
AT5G19360	ORF205	0.270399481051852	undirected	NA	NA
AT5G19360	ORF111C	0.310961457724773	undirected	NA	NA
AT5G19360	ORF107H	0.251649623165714	undirected	NA	NA
AT5G19360	AT3G33066	0.268880136659761	undirected	NA	NA
AT5G19360	AT1G43940	0.223798648213046	undirected	NA	NA
AT5G19360	AT1G12490	0.116312310783802	undirected	NA	NA
AT5G19360	AT1G66380	0.158026733645131	undirected	NA	NA
AT5G19360	AT1G79770	0.0178218033284729	undirected	NA	NA
AT5G19360	AT1G35040	0.0931951945444885	undirected	NA	NA
AT5G19360	AT1G32670	0.245947584190927	undirected	NA	NA
AT5G19360	AT1G47790	0.0417902041251105	undirected	NA	NA
AT5G19360	AT1G42375	0.238614953829366	undirected	NA	NA
AT5G19360	AT1G50160	0.279450426783565	undirected	NA	NA
AT5G19360	AT1G11690	0.0384173072837536	undirected	NA	NA
AT5G19360	AT1G54430	0.261663334824557	undirected	NA	NA
AT5G19360	AT2G11560	0.259219287791832	undirected	NA	NA
AT5G19360	AT2G01920	0.011339061136631	undirected	NA	NA
AT5G19360	AT2G04970	0.144789197465119	undirected	NA	NA
AT5G19360	AT2G31700	0.290862635753177	undirected	NA	NA
AT5G19360	AT2G07673	0.266608032319393	undirected	NA	NA
AT5G19360	AT2G24920	0.143531135133406	undirected	NA	NA
AT5G19360	AT2G16330	0.218044948046487	undirected	NA	NA
AT5G19360	AT2G11360	0.295402012914295	undirected	NA	NA
AT5G19360	AT2G11390	0.220475766185043	undirected	NA	NA
AT5G19360	AT2G14380	0.201987134444473	undirected	NA	NA
AT5G19360	AT2G25550	0.212522010782425	undirected	NA	NA
AT5G19360	AT2G18640	0.249104287418248	undirected	NA	NA
AT5G19360	AT2G02210	0.264863942928346	undirected	NA	NA
AT5G19360	AT2G07010	0.15906335546655	undirected	NA	NA
AT5G19360	AT2G29620	0.249027562205394	undirected	NA	NA
AT5G19360	AT2G32880	0.0448037705574289	undirected	NA	NA
AT5G19360	NDHG	0.0628489261828264	undirected	NA	NA
AT5G19360	ATPI	0.112738660328755	undirected	NA	NA
AT5G19360	AT2G33160	0.163742589841986	undirected	NA	NA
AT5G19360	AT5G39640	0.0959258867779443	undirected	NA	NA
AT5G19360	AT3G47260	0.23208955218683	undirected	NA	NA
AT5G19360	AT3G46390	0.218066182384997	undirected	NA	NA
AT5G19360	AT4G13900	0.120019202702127	undirected	NA	NA
AT5G19360	AT4G11470	0.0298574592703499	undirected	NA	NA
AT5G19360	AT1G36640	0.0374729823933344	undirected	NA	NA
AT5G19360	AT1G52610	0.169519459449065	undirected	NA	NA
AT5G19360	AT2G15200	0.261801089522047	undirected	NA	NA
AT5G19360	AT2G16450	0.080518257143458	undirected	NA	NA
AT5G19360	AT1G65360	0.048146387002851	undirected	NA	NA
AT5G19360	AT1G52010	0.109136668518532	undirected	NA	NA
AT1G39190	AT5G34895	0.153888050107451	undirected	NA	NA
AT1G39190	AT5G34990	0.0865083170334825	undirected	NA	NA
AT1G39190	AT5G29010	0.175394285888923	undirected	NA	NA
AT1G39190	AT5G27310	0.187742472520184	undirected	NA	NA
AT1G39190	AT5G63720	0.168401579074439	undirected	NA	NA
AT1G39190	AT5G60770	0.211947972712104	undirected	NA	NA
AT1G39190	AT5G51930	0.0327490073696864	undirected	NA	NA
AT1G39190	AT5G46810	0.122125782004933	undirected	NA	NA
AT1G39190	AT5G44570	0.0311521012717717	undirected	NA	NA
AT1G39190	AT5G41730	0.0450058456444979	undirected	NA	NA
AT1G39190	AT5G40560	0.175304294196217	undirected	NA	NA
AT1G39190	AT5G35880	0.234734360239873	undirected	NA	NA
AT1G39190	AT5G09700	0.172476058844362	undirected	NA	NA
AT1G39190	AT5G06900	0.172779188296255	undirected	NA	NA
AT1G39190	AT3G52830	0.16321160459092	undirected	NA	NA
AT1G39190	AT3G45810	0.218998226810942	undirected	NA	NA
AT1G39190	AT3G45940	0.167408807323604	undirected	NA	NA
AT1G39190	AT3G45500	0.14399734309224	undirected	NA	NA
AT1G39190	AT3G44470	0.0692267947205361	undirected	NA	NA
AT1G39190	AT3G44500	0.174168550914262	undirected	NA	NA
AT1G39190	AT4G28960	0.197955180308919	undirected	NA	NA
AT1G39190	AT4G26820	0.168566671757434	undirected	NA	NA
AT1G39190	AT4G26330	0.0803525969334126	undirected	NA	NA
AT1G39190	AT4G26380	0.0949736641844337	undirected	NA	NA
AT1G39190	AT4G23760	0.102824583469299	undirected	NA	NA
AT1G39190	AT4G20530	0.182041064205124	undirected	NA	NA
AT1G39190	AT4G13700	0.226608260615375	undirected	NA	NA
AT1G39190	AT4G07490	0.169408375788702	undirected	NA	NA
AT1G39190	AT4G07550	0.111797407993334	undirected	NA	NA
AT1G39190	AT4G07640	0.157021189785385	undirected	NA	NA
AT1G39190	AT4G07660	0.1688821884411	undirected	NA	NA
AT1G39190	AT4G03900	0.215167822770282	undirected	NA	NA
AT1G39190	AT4G02480	0.23458609440337	undirected	NA	NA
AT1G39190	AT4G00920	0.162472718000932	undirected	NA	NA
AT1G39190	AT1G22210	0.0940602320354885	undirected	NA	NA
AT1G39190	AT5G35070	0.205470754244848	undirected	NA	NA
AT1G39190	AT1G36920	0.0793711487744375	undirected	NA	NA
AT1G39190	AT1G50960	0.116867981258254	undirected	NA	NA
AT1G39190	AT3G12230	0.154502331298927	undirected	NA	NA
AT1G39190	AT3G11220	0.0801566465916024	undirected	NA	NA
AT1G39190	AT1G31530	0.142547914256946	undirected	NA	NA
AT1G39190	AT1G33320	0.0879123637937384	undirected	NA	NA
AT1G39190	AT3G32900	0.157007247079542	undirected	NA	NA
AT1G39190	AT3G30310	0.0562746870284266	undirected	NA	NA
AT1G39190	AT3G30230	0.161788700651615	undirected	NA	NA
AT1G39190	ORF205	0.179690749410184	undirected	NA	NA
AT1G39190	ORF111C	0.219636390072276	undirected	NA	NA
AT1G39190	ORF107H	0.170072533810444	undirected	NA	NA
AT1G39190	AT3G33066	0.197209429932798	undirected	NA	NA
AT1G39190	AT1G43940	0.152186889060641	undirected	NA	NA
AT1G39190	AT1G12490	0.0688004830395509	undirected	NA	NA
AT1G39190	AT1G66380	0.116134281662411	undirected	NA	NA
AT1G39190	AT1G79770	0.0204332530187289	undirected	NA	NA
AT1G39190	AT1G35040	0.0839931664628259	undirected	NA	NA
AT1G39190	AT1G32670	0.161641889247749	undirected	NA	NA
AT1G39190	AT1G47790	0.0417383771108318	undirected	NA	NA
AT1G39190	AT1G42375	0.155453890540905	undirected	NA	NA
AT1G39190	AT1G50160	0.186896088546726	undirected	NA	NA
AT1G39190	AT1G11690	0.0370144456611047	undirected	NA	NA
AT1G39190	AT1G54430	0.218399386010972	undirected	NA	NA
AT1G39190	AT2G11560	0.19885526933727	undirected	NA	NA
AT1G39190	AT2G01920	0.0140802382765879	undirected	NA	NA
AT1G39190	AT2G04970	0.0928739359898705	undirected	NA	NA
AT1G39190	AT2G31700	0.200553920957602	undirected	NA	NA
AT1G39190	AT2G07673	0.17081093280423	undirected	NA	NA
AT1G39190	AT2G24920	0.120929635076182	undirected	NA	NA
AT1G39190	AT2G16330	0.155974250209713	undirected	NA	NA
AT1G39190	AT2G11360	0.189593708643325	undirected	NA	NA
AT1G39190	AT2G11390	0.177217200811013	undirected	NA	NA
AT1G39190	AT2G14380	0.154587931614382	undirected	NA	NA
AT1G39190	AT2G25550	0.156209609019498	undirected	NA	NA
AT1G39190	AT2G18640	0.196702008937831	undirected	NA	NA
AT1G39190	AT2G02210	0.200174124859734	undirected	NA	NA
AT1G39190	AT2G07010	0.109239884389658	undirected	NA	NA
AT1G39190	AT2G29620	0.231906316759681	undirected	NA	NA
AT1G39190	AT2G32880	0.0520692827871241	undirected	NA	NA
AT1G39190	NDHG	0.0364750211372837	undirected	NA	NA
AT1G39190	ATPI	0.0648518003282423	undirected	NA	NA
AT1G39190	AT2G33160	0.0986292240111171	undirected	NA	NA
AT1G39190	AT5G39640	0.04954828579209	undirected	NA	NA
AT1G39190	AT3G47260	0.144741135680985	undirected	NA	NA
AT1G39190	AT3G46390	0.142459598660138	undirected	NA	NA
AT1G39190	AT4G13900	0.0597356619769009	undirected	NA	NA
AT1G39190	AT4G11470	0.0107862837561954	undirected	NA	NA
AT1G39190	AT1G36640	0.0141193502227259	undirected	NA	NA
AT1G39190	AT1G52610	0.0759134740169674	undirected	NA	NA
AT1G39190	AT2G15200	0.148808080858944	undirected	NA	NA
AT1G39190	AT2G16450	0.0440949917115377	undirected	NA	NA
AT1G39190	AT1G65360	0.0247069216296199	undirected	NA	NA
AT1G39190	AT1G52010	0.0634169385497218	undirected	NA	NA
AT5G34895	AT5G34990	0.262580121768106	undirected	NA	NA
AT5G34895	AT5G29010	0.428520075288293	undirected	NA	NA
AT5G34895	AT5G27310	0.318347570477955	undirected	NA	NA
AT5G34895	AT5G63720	0.225157333118767	undirected	NA	NA
AT5G34895	AT5G60770	0.471427355292762	undirected	NA	NA
AT5G34895	AT5G51930	0.09391010394381	undirected	NA	NA
AT5G34895	AT5G46810	0.370864356251791	undirected	NA	NA
AT5G34895	AT5G44570	0.144190294773129	undirected	NA	NA
AT5G34895	AT5G41730	0.145744257939006	undirected	NA	NA
AT5G34895	AT5G40560	0.601513744516631	undirected	NA	NA
AT5G34895	AT5G35880	0.3568131862937	undirected	NA	NA
AT5G34895	AT5G09700	0.371871136649842	undirected	NA	NA
AT5G34895	AT5G06900	0.602607072122515	undirected	NA	NA
AT5G34895	AT3G52830	0.521755250453713	undirected	NA	NA
AT5G34895	AT3G45810	0.401397814525051	undirected	NA	NA
AT5G34895	AT3G45940	0.395381284978592	undirected	NA	NA
AT5G34895	AT3G45500	0.37505664370154	undirected	NA	NA
AT5G34895	AT3G44470	0.236689012661082	undirected	NA	NA
AT5G34895	AT3G44500	0.327323257790615	undirected	NA	NA
AT5G34895	AT4G28960	0.422095649961932	undirected	NA	NA
AT5G34895	AT4G26820	0.329301558611662	undirected	NA	NA
AT5G34895	AT4G26330	0.0803416504689051	undirected	NA	NA
AT5G34895	AT4G26380	0.0656358854255872	undirected	NA	NA
AT5G34895	AT4G23760	0.307344841848594	undirected	NA	NA
AT5G34895	AT4G20530	0.595072563313617	undirected	NA	NA
AT5G34895	AT4G13700	0.334981054295517	undirected	NA	NA
AT5G34895	AT4G07490	0.441436641319544	undirected	NA	NA
AT5G34895	AT4G07550	0.256863251971743	undirected	NA	NA
AT5G34895	AT4G07640	0.454444729577391	undirected	NA	NA
AT5G34895	AT4G07660	0.475431502839153	undirected	NA	NA
AT5G34895	AT4G03900	0.296088762310616	undirected	NA	NA
AT5G34895	AT4G02480	0.411381945302016	undirected	NA	NA
AT5G34895	AT4G00920	0.305901718960033	undirected	NA	NA
AT5G34895	AT1G22210	0.0952554392584504	undirected	NA	NA
AT5G34895	AT5G35070	0.271000874583338	undirected	NA	NA
AT5G34895	AT1G36920	0.243982459464589	undirected	NA	NA
AT5G34895	AT1G50960	0.139378588409929	undirected	NA	NA
AT5G34895	AT3G12230	0.425816187022997	undirected	NA	NA
AT5G34895	AT3G11220	0.0593038181734409	undirected	NA	NA
AT5G34895	AT1G31530	0.386064339153883	undirected	NA	NA
AT5G34895	AT1G33320	0.158626070637039	undirected	NA	NA
AT5G34895	AT3G32900	0.194745099912836	undirected	NA	NA
AT5G34895	AT3G30310	0.0582624533591432	undirected	NA	NA
AT5G34895	AT3G30230	0.111355704725712	undirected	NA	NA
AT5G34895	ORF205	0.348346710127434	undirected	NA	NA
AT5G34895	ORF111C	0.572838952821995	undirected	NA	NA
AT5G34895	ORF107H	0.47956157247891	undirected	NA	NA
AT5G34895	AT3G33066	0.547161675616093	undirected	NA	NA
AT5G34895	AT1G43940	0.541616693360019	undirected	NA	NA
AT5G34895	AT1G12490	0.103602434499337	undirected	NA	NA
AT5G34895	AT1G66380	0.391462611058614	undirected	NA	NA
AT5G34895	AT1G79770	0.0354066307193224	undirected	NA	NA
AT5G34895	AT1G35040	0.185552947031424	undirected	NA	NA
AT5G34895	AT1G32670	0.546081061091419	undirected	NA	NA
AT5G34895	AT1G47790	0.122336306470291	undirected	NA	NA
AT5G34895	AT1G42375	0.565084781919033	undirected	NA	NA
AT5G34895	AT1G50160	0.606083482169094	undirected	NA	NA
AT5G34895	AT1G11690	0.110742656124793	undirected	NA	NA
AT5G34895	AT1G54430	0.360762242184506	undirected	NA	NA
AT5G34895	AT2G11560	0.49745149375484	undirected	NA	NA
AT5G34895	AT2G01920	0.0453590743023753	undirected	NA	NA
AT5G34895	AT2G04970	0.0548209901746978	undirected	NA	NA
AT5G34895	AT2G31700	0.586971915119498	undirected	NA	NA
AT5G34895	AT2G07673	0.59353151257117	undirected	NA	NA
AT5G34895	AT2G24920	0.342487806687297	undirected	NA	NA
AT5G34895	AT2G16330	0.510256360204568	undirected	NA	NA
AT5G34895	AT2G11360	0.543706068061018	undirected	NA	NA
AT5G34895	AT2G11390	0.439645737977531	undirected	NA	NA
AT5G34895	AT2G14380	0.445386805649559	undirected	NA	NA
AT5G34895	AT2G25550	0.452922440814259	undirected	NA	NA
AT5G34895	AT2G18640	0.449301329815831	undirected	NA	NA
AT5G34895	AT2G02210	0.417380387172903	undirected	NA	NA
AT5G34895	AT2G07010	0.29504733243514	undirected	NA	NA
AT5G34895	AT2G29620	0.277912674445344	undirected	NA	NA
AT5G34895	AT2G32880	0.0523367061710794	undirected	NA	NA
AT5G34895	NDHG	0.251701166018368	undirected	NA	NA
AT5G34895	ATPI	0.287429416376214	undirected	NA	NA
AT5G34895	AT2G33160	0.414798786332231	undirected	NA	NA
AT5G34895	AT5G39640	0.239840567454459	undirected	NA	NA
AT5G34895	AT3G47260	0.164865315351357	undirected	NA	NA
AT5G34895	AT3G46390	0.524892230659149	undirected	NA	NA
AT5G34895	AT4G13900	0.130615823138851	undirected	NA	NA
AT5G34895	AT4G11470	0.0841506194147269	undirected	NA	NA
AT5G34895	AT1G36640	0.0639385367502574	undirected	NA	NA
AT5G34895	AT1G52610	0.170592722730535	undirected	NA	NA
AT5G34895	AT2G15200	0.300412309483062	undirected	NA	NA
AT5G34895	AT2G16450	0.17100469800511	undirected	NA	NA
AT5G34895	AT1G65360	0.201842143435272	undirected	NA	NA
AT5G34895	AT1G52010	0.304183720351532	undirected	NA	NA
AT5G34990	AT5G29010	0.168685866177057	undirected	NA	NA
AT5G34990	AT5G27310	0.164265376352557	undirected	NA	NA
AT5G34990	AT5G63720	0.0779691013604901	undirected	NA	NA
AT5G34990	AT5G60770	0.240808265228532	undirected	NA	NA
AT5G34990	AT5G51930	0.0312822303015178	undirected	NA	NA
AT5G34990	AT5G46810	0.226881104987843	undirected	NA	NA
AT5G34990	AT5G44570	0.102636455802862	undirected	NA	NA
AT5G34990	AT5G41730	0.0532865785133672	undirected	NA	NA
AT5G34990	AT5G40560	0.347619945579001	undirected	NA	NA
AT5G34990	AT5G35880	0.197372032110653	undirected	NA	NA
AT5G34990	AT5G09700	0.154426213238149	undirected	NA	NA
AT5G34990	AT5G06900	0.335442357893497	undirected	NA	NA
AT5G34990	AT3G52830	0.283036597185595	undirected	NA	NA
AT5G34990	AT3G45810	0.194636703657329	undirected	NA	NA
AT5G34990	AT3G45940	0.165172829361881	undirected	NA	NA
AT5G34990	AT3G45500	0.304362439413037	undirected	NA	NA
AT5G34990	AT3G44470	0.137936276543024	undirected	NA	NA
AT5G34990	AT3G44500	0.244437440123309	undirected	NA	NA
AT5G34990	AT4G28960	0.216352926925173	undirected	NA	NA
AT5G34990	AT4G26820	0.192115907938752	undirected	NA	NA
AT5G34990	AT4G26380	0.0182898061668764	undirected	NA	NA
AT5G34990	AT4G23760	0.0794755937529305	undirected	NA	NA
AT5G34990	AT4G20530	0.357279493223632	undirected	NA	NA
AT5G34990	AT4G13700	0.157536176932067	undirected	NA	NA
AT5G34990	AT4G07490	0.227458790371634	undirected	NA	NA
AT5G34990	AT4G07550	0.170391269196762	undirected	NA	NA
AT5G34990	AT4G07640	0.304765169169809	undirected	NA	NA
AT5G34990	AT4G07660	0.273644246129704	undirected	NA	NA
AT5G34990	AT4G03900	0.134551838140316	undirected	NA	NA
AT5G34990	AT4G02480	0.24352628161161	undirected	NA	NA
AT5G34990	AT4G00920	0.0894542117091781	undirected	NA	NA
AT5G34990	AT1G22210	0.0253191400453878	undirected	NA	NA
AT5G34990	AT5G35070	0.210242232202613	undirected	NA	NA
AT5G34990	AT1G36920	0.0429156113979487	undirected	NA	NA
AT5G34990	AT1G50960	0.0235043619317254	undirected	NA	NA
AT5G34990	AT3G12230	0.216866304464546	undirected	NA	NA
AT5G34990	AT3G11220	0.0830936009376743	undirected	NA	NA
AT5G34990	AT1G31530	0.187105462494905	undirected	NA	NA
AT5G34990	AT1G33320	0.0543290865555721	undirected	NA	NA
AT5G34990	AT3G32900	0.0764766003295066	undirected	NA	NA
AT5G34990	AT3G30230	0.0320899433732301	undirected	NA	NA
AT5G34990	ORF205	0.216230454511603	undirected	NA	NA
AT5G34990	ORF111C	0.339024405128808	undirected	NA	NA
AT5G34990	ORF107H	0.282446896141899	undirected	NA	NA
AT5G34990	AT3G33066	0.293611109171792	undirected	NA	NA
AT5G34990	AT1G43940	0.311802285845002	undirected	NA	NA
AT5G34990	AT1G12490	0.0705391308128018	undirected	NA	NA
AT5G34990	AT1G66380	0.128410368774131	undirected	NA	NA
AT5G34990	AT1G35040	0.0399346086926059	undirected	NA	NA
AT5G34990	AT1G32670	0.297655077285193	undirected	NA	NA
AT5G34990	AT1G47790	0.0221534127867824	undirected	NA	NA
AT5G34990	AT1G42375	0.30964119090118	undirected	NA	NA
AT5G34990	AT1G50160	0.358244905313206	undirected	NA	NA
AT5G34990	AT1G11690	0.0118682215119754	undirected	NA	NA
AT5G34990	AT1G54430	0.250042409285721	undirected	NA	NA
AT5G34990	AT2G11560	0.270287264229673	undirected	NA	NA
AT5G34990	AT2G01920	0.0111090577525201	undirected	NA	NA
AT5G34990	AT2G31700	0.365589331075504	undirected	NA	NA
AT5G34990	AT2G07673	0.346463174444456	undirected	NA	NA
AT5G34990	AT2G24920	0.138804249788145	undirected	NA	NA
AT5G34990	AT2G16330	0.267329189075299	undirected	NA	NA
AT5G34990	AT2G11360	0.297488729931478	undirected	NA	NA
AT5G34990	AT2G11390	0.183373494875254	undirected	NA	NA
AT5G34990	AT2G14380	0.277574732394237	undirected	NA	NA
AT5G34990	AT2G25550	0.264997290661376	undirected	NA	NA
AT5G34990	AT2G18640	0.222250670072657	undirected	NA	NA
AT5G34990	AT2G02210	0.214252052812612	undirected	NA	NA
AT5G34990	AT2G07010	0.290763623862904	undirected	NA	NA
AT5G34990	AT2G29620	0.133046047093037	undirected	NA	NA
AT5G34990	NDHG	0.0166669431695423	undirected	NA	NA
AT5G34990	ATPI	0.0203908588843466	undirected	NA	NA
AT5G34990	AT2G33160	0.0742985982264901	undirected	NA	NA
AT5G34990	AT5G39640	0.0539240208662558	undirected	NA	NA
AT5G34990	AT3G47260	0.0186125189620256	undirected	NA	NA
AT5G34990	AT3G46390	0.172965548072378	undirected	NA	NA
AT5G34990	AT4G13900	0.0104939303030188	undirected	NA	NA
AT5G34990	AT4G11470	0.0296689586216314	undirected	NA	NA
AT5G34990	AT1G36640	0.0292984503719472	undirected	NA	NA
AT5G34990	AT1G52610	0.015089749606399	undirected	NA	NA
AT5G34990	AT2G15200	0.0557191816100088	undirected	NA	NA
AT5G34990	AT2G16450	0.0186263888475145	undirected	NA	NA
AT5G34990	AT1G65360	0.0207393396800296	undirected	NA	NA
AT5G34990	AT1G52010	0.0392808295755846	undirected	NA	NA
AT5G29010	AT5G27310	0.333504740145776	undirected	NA	NA
AT5G29010	AT5G63720	0.146103515159296	undirected	NA	NA
AT5G29010	AT5G60770	0.453466808364765	undirected	NA	NA
AT5G29010	AT5G51930	0.0727302974583908	undirected	NA	NA
AT5G29010	AT5G46810	0.225327489747595	undirected	NA	NA
AT5G29010	AT5G44570	0.0951632679192307	undirected	NA	NA
AT5G29010	AT5G41730	0.100098403986397	undirected	NA	NA
AT5G29010	AT5G40560	0.48134211343818	undirected	NA	NA
AT5G29010	AT5G35880	0.394933090910832	undirected	NA	NA
