ID,Zygotic_r1,Zygotic_r2,Day7_r1,Day7_r2,Day14_r1,Day14_r2,Somatic_r1,Somatic_r2
AT1G54990,595.1794749,696.8691605,1523.683753,1657.535086,1706.607584,1745.337766,1399.520586,908.4070067
AT1G54920,59.75753862,70.59728785,163.4094624,203.1903562,292.1080711,354.4130431,267.6538347,216.119676
AT1G66760,107.7114074,94.59659224,318.0078483,346.22729,440.4018164,455.7610982,342.7320867,216.1390758
AT3G02330,9.193295779,42.90913652,34.97656401,52.34866015,55.76854152,52.94233726,32.12166645,9.492273562
AT3G02340,300.6903366,208.8753096,122.5084097,180.532037,339.1176053,274.5487708,395.9414813,423.5332049
AT3G02350,518.6318583,673.2807723,800.7262864,1315.347327,1285.83351,1027.507072,1073.533473,951.420742
AT3G02360,6070.123194,6391.73149,4173.828206,3528.921175,4846.425718,5322.364128,5202.458404,6244.163334
AT1G76850,998.0182035,913.9599984,1207.366634,895.2551878,684.8769846,708.8573974,1102.339977,1178.405994
AT1G76870,66.10987225,74.35380458,8.136356772,8.106175584,19.76743232,28.11376288,51.58578308,33.08635597
AT1G76880,314.1709468,450.3721045,204.4180633,312.1516632,254.5881222,165.8545045,433.4581635,324.2470727
AT1G76890,1.24401942,1.806346199,8.872871292,22.44877484,23.59878421,7.105296902,127.2396136,59.43699561
AT1G76860,1140.573642,1011.341951,1515.262807,1764.987978,1516.43304,1442.620517,1432.943492,1543.621236
AT1G72120,71.78599588,69.72399306,77.09647523,51.01072055,34.58871074,36.61019811,17.69161985,52.68503393
AT1G72110,18.18244753,3.657776741,13.69339038,9.006387953,22.76241555,45.73685582,11.49879851,37.58124978
AT1G72030,2744.702128,2375.747033,260.3533871,220.7474119,94.72714015,118.6716218,336.1814551,510.5023243
AT1G72060,39.84285513,40.40063176,65.69152045,46.81626864,58.20357689,54.20140831,166.1295069,358.2468068
AT1G72100,693.9275886,471.3590562,2853.825882,2609.0593,2781.37177,2413.817132,27.79411865,864.0353841
AT1G72080,4.928116283,4.771289158,2.522645342,3.554183065,2.60822233,6.166721925,1.743912898,3.672309656
AT1G72070,32.08923547,33.49493767,129.1272503,92.49057789,118.5562472,132.0293322,78.46168064,124.6951039
AT1G72040,802.7919036,962.4812373,1096.049718,1075.59094,1130.95788,1195.75178,915.1461378,708.559943
AT1G72020,5905.99747,4387.483092,6992.228008,6296.345018,5402.57292,5544.923169,4882.101766,4572.065841
AT1G72090,941.6840576,870.3323498,579.022519,754.1236317,1122.256563,887.7091212,961.6231663,705.7506878
AT1G72050,764.77755,454.7532291,640.3896166,863.5449329,830.4483066,861.2861728,1026.68092,630.4717316
AT1G55030,25.00149033,22.84522066,12.14523989,25.86925884,1.425357416,16.54334109,15.37101105,19.98581041
AT1G54926,0.055105802,0.196445711,0.710241528,0.057760346,0.099607423,0.055021321,0.030107645,0.072978488
AT1G54923,5.33079558,10.00295198,64.85589194,19.47451303,19.08474888,15.96284039,11.28764969,48.94266971
AT1G54880,1.68635188,1.697414608,1.897115274,1.203064754,2.412343743,1.067793005,0.711370617,5.214690305
AT1G54890,26.87943332,10.08248352,38.2929158,45.10278142,177.5042542,185.6055145,23.67125278,66.39541467
AT1G54940,9.665397861,20.98604333,9.082819073,17.67011167,14.52770184,18.7142333,1.254269803,18.79679332
AT1G54960,157.7993416,193.4128075,167.2152392,224.8026298,151.7249007,152.8541701,224.6827981,188.9958374
AT1G54970,31.80319246,34.94041614,24.49203679,24.79198077,30.22393609,28.36933268,26.90271801,21.1209588
AT1G55000,804.8500968,627.5777652,402.8063704,402.7213348,435.9156047,502.4484423,522.3315239,612.4469571
AT1G54870,172.4089764,162.2220825,13758.45976,11207.86149,3002.80497,3037.879126,18.28450194,9394.986659
AT1G55040,30.88798074,52.96055363,16.50231506,62.70648352,41.16989003,61.1644457,45.36945848,29.99949851
AT1G66500,594.0255923,398.5412741,821.2522367,615.2180636,338.8246068,266.188197,58.49165907,58.25637609
AT1G66490,1.506306954,0.428313549,1.321402662,2.970958745,11.09717832,1.609306756,7.544346789,2.805357799
AT1G66470,74.99776333,39.96594155,173.9595397,184.7826528,330.855438,358.8807296,47.93318915,113.053435
AT1G66460,305.3234761,130.0827984,1.165920512,10.03121643,0.553996906,2.759860665,5.349857605,2.443570033
AT1G66440,36.17368578,6.696805145,7.38720742,22.0595447,60.16553616,58.85422818,51.96655927,95.28929238
AT1G66520,112.9412568,122.0902881,186.7321017,230.7528383,151.0901213,181.8644447,126.8516596,168.8924386
AT1G66450,26.5934405,38.67105735,55.4128804,25.34032626,93.12926432,94.22390375,63.10991585,129.884915
AT1G66510,108.4542726,142.3742751,133.3218525,166.9995134,227.5153917,156.2689536,205.5987687,126.8882018
AT1G66550,38.52394018,38.98175896,7.942125949,15.04216861,14.94554453,24.62997964,3.941365569,33.46401322
AT1G66530,1010.301961,1002.401612,1297.591386,1375.747215,1030.897899,942.4057009,1400.636276,1079.641951
AT1G66880,16.80439619,31.22736715,71.85791353,36.49503849,49.56516164,70.50742863,435.7420106,135.0600844
AT1G66810,75.02811308,75.19512084,50.38919087,56.13354303,122.8126496,106.4374357,65.67022263,101.4603738
AT1G66800,38.51058969,20.01595664,49.2233231,1.853844829,13.37375557,28.40998679,24.71910363,52.22060075
AT1G66790,2.629167096,5.721595574,3.871653094,0.896740072,2.087402031,9.107272652,9.281898666,7.165873605
AT1G66780,76.28777225,81.32203542,30.82897513,39.51815859,30.83388338,49.41826565,28.12172058,45.00190113
AT1G66770,41.89855558,62.40181639,625.8045555,361.8054782,76.7756008,76.80622189,35.19891702,115.7889321
AT1G66750,286.3195383,207.4160202,596.4231652,578.4462716,492.3717501,534.454114,510.3462526,639.0119462
AT1G66740,333.803303,392.8722845,411.4308132,468.1103265,583.9275916,525.9322646,431.4861965,355.671748
AT1G66730,236.9350145,225.0825865,222.8743691,333.2060797,362.1108228,431.930784,314.8716494,327.3761138
AT1G66720,38.90344032,25.34703933,55.1385585,38.91442552,5.807858361,19.61807681,19.99053771,47.08763881
AT1G66690,11.01497102,0.911622143,1.765599939,1.670580437,1.548827928,2.117116112,0.887153332,1.528324359
AT1G66645,92.75410681,104.0551005,147.5541933,116.715864,54.56080083,70.68898964,33.64040625,61.54378026
AT1G66830,2.34814995,1.766875488,231.0649925,247.5788529,54.7765575,27.41634182,79.40720752,65.3829589
AT1G66840,84.52776346,43.96467912,42.47043548,31.95842954,3.28584681,5.84369969,25.09994091,25.0071705
AT1G66680,1660.28405,1757.161676,2053.913297,1895.184967,2334.609768,2611.05883,1794.712202,1817.869725
AT1G66850,172.5619083,239.5735204,49.36063356,17.98967331,5.048352449,18.09139446,17.60564398,19.98789449
AT1G66860,14.22530015,14.01402133,25.31603666,15.43347364,21.40738711,32.44208425,17.04543257,41.95511528
AT1G66820,475.945153,533.8197476,336.668954,267.1999995,365.050289,468.5721554,478.4747638,410.4892241
AT1G66660,128.3074428,108.6215567,233.499792,273.3673098,295.6455295,309.4557749,288.6086075,273.3689
AT1G66580,9013.761271,7093.083768,12616.75611,9931.104041,9532.404146,9945.391543,6799.288345,7365.598636
AT1G66540,28.43773777,2.696212292,76.76142441,82.50478546,105.1674051,72.68115814,116.1679901,116.0627178
AT3G06170,2231.033485,1924.222646,1282.609628,1234.749927,786.8238869,891.5856246,841.9302577,1100.59962
AT3G06180,175.7808453,132.3873818,181.3096184,205.7001343,168.5521683,122.6990203,148.3251912,146.0358188
AT3G06220,15.96660034,73.57855262,2.022018333,1.891486626,5.29881551,23.62100813,3.204232972,30.91843723
AT3G06230,6.674914126,3.992483185,5.486757338,4.60030318,2.577778987,7.336583087,4.869417366,6.69524352
AT3G06090,5.289256721,15.75741581,18.04444109,9.830575387,8.495393436,5.624266959,6.326352721,16.63225579
AT3G06260,6.163891306,32.04369565,23.01124311,6.00909585,24.05373979,39.23194717,12.03597425,20.20444864
AT3G06280,23.58650025,1.982422152,6.583445952,14.10128883,4.199688719,20.58088362,8.654029794,33.02353266
AT3G06290,247.9487964,233.6248165,147.8314067,215.8378104,201.5100201,276.2004331,270.1011507,310.1499803
AT3G06120,25.66271948,1.763624756,4.105624675,13.91511154,1.52401477,4.472757315,2.398472128,4.50608542
AT3G06150,195.0223933,194.0600041,172.2630863,163.3206956,255.7776179,277.104542,328.4393122,212.496717
AT3G06110,357.9605709,338.4542177,462.3237921,441.1997033,462.0914003,480.0948315,887.2594249,795.3794658
AT3G06100,72.85867851,47.134064,71.366262,69.96724989,76.24317166,100.8871808,33.95557731,58.51474646
AT3G06240,451.2866464,460.1481222,482.9510807,579.369851,884.19549,713.1381156,823.6452962,711.543165
AT3G06140,178.2069769,182.9172068,160.6842299,159.8972042,90.06811995,116.1340936,240.5887897,182.5153684
AT3G06200,138.7932647,266.9561893,318.2618688,355.0142033,424.554278,392.5754877,242.66296,309.227482
AT3G06130,317.3691086,541.4459641,64.37096795,83.07724311,247.5714098,271.4608434,681.2048118,267.0188621
AT3G06190,545.8256359,576.684567,401.4891321,462.2580251,815.7690748,846.5351515,616.9228388,696.4609209
AT3G06250,138.4583705,178.8996492,164.6470551,188.3823159,244.9462388,291.7721043,201.8042981,166.2736728
AT1G50700,45.59742023,75.41457205,69.41169882,99.43833904,27.21287616,43.199704,105.8986301,72.57542017
AT1G50710,240.7638231,303.1950945,431.9029127,344.5103982,379.6765477,400.1339053,351.8838412,438.076798
AT1G66570,1.879674366,37.11378462,10.81157744,18.83436944,22.39199609,28.88178547,0.941063663,9.142099996
AT1G66610,7.543119556,2.646780037,7.123920427,3.057327157,17.39160611,8.521549537,0.689243151,4.231305843
AT1G66620,182.343882,256.8271944,689.2074662,806.0354628,1075.978862,1066.616725,491.1359546,466.3960067
AT1G66630,1.645755087,11.83330884,25.4452456,1.890233335,7.645412292,1.863006585,3.192886226,2.985043798
AT1G66670,2881.380209,2661.347242,1493.279075,1735.805618,802.7309058,899.8527804,820.5038244,1001.88765
AT3G11220,54.44778421,98.87608896,147.8189664,258.9242211,245.9201999,439.0608304,134.4927394,137.6560889
AT3G11100,160.8141282,146.0411794,40.20149221,52.84435057,287.3772792,234.2152635,299.5109526,211.3272218
AT3G11200,1585.040998,1817.171817,1929.43315,1755.64559,1684.534612,1822.839012,1701.965914,1596.453884
AT3G11210,100.2100132,72.30055557,43.35869727,55.75360652,78.19558754,73.33683375,139.6947049,175.7067835
AT3G11050,1481.583099,1255.211866,1125.053696,1291.037777,264.509831,352.3612538,272.0937794,4677.778704
AT3G11170,1224.83726,1466.097045,946.6322563,934.6097145,593.5410083,507.9185515,972.5858786,941.275019
AT3G06160,67.07252655,119.6601195,4.802424039,1.355600397,1.388659977,3.312368036,2.344399636,4.786149603
AT1G33470,6.978666336,37.04404286,20.78432538,62.08088115,99.16158399,110.5168024,117.7841315,53.55618332
AT1G33480,18.03938207,26.00694384,9.412128845,35.09492157,9.403720466,24.95668949,64.60443394,47.0652894
AT1G33500,1.154720822,3.043290124,15.58411411,14.79671714,1.936625147,3.29887447,15.02776853,6.883211265
AT1G33520,188.5939881,209.9713083,111.0945975,127.0614959,231.4141968,192.2194945,115.6961289,211.4064793
AT1G33540,9.319353741,5.555474226,3.587053896,13.16430883,6.085635302,13.63746486,8.023308714,26.68509227
AT1G33490,1035.496466,898.9753529,3040.116879,3004.997175,1021.759235,1257.108464,708.9331768,1467.092403
AT1G33560,480.4441757,373.3377094,1894.795246,1560.613535,905.5944999,1108.415233,1106.342489,941.3374999
AT1G33420,304.9703564,356.385831,561.0634583,564.5363267,477.893019,578.7017843,473.1324441,315.035768
AT3G11090,48.12749806,32.58932367,18.58718005,22.52946195,29.97837728,11.52741472,196.3582108,79.87371209
AT3G11080,3.833416355,6.608601564,24.57663289,44.37090858,2.533547147,9.751294017,8.254372649,3.746388343
AT3G11040,90.49336647,86.58822824,187.123798,214.8538854,220.8917136,273.4540733,228.9670032,200.9701304
AT3G11020,65.27391273,83.75723984,209.0281206,145.5004658,156.9008006,214.9201882,82.13289747,76.59802662
AT3G11010,12.79654898,49.00055869,72.36889765,153.3699597,51.79087905,39.7418989,161.3691997,109.6966362
AT3G10990,12.32009553,2.723879506,29.71285497,3.870820448,7.70011662,3.495975018,1.614082914,23.81822119
AT3G10980,940.6407818,870.6138713,1226.713404,943.8158456,2128.551318,2234.590068,1290.70897,839.8173485
AT3G10950,21.01571715,10.91552578,15.88524443,17.42127493,9.485054306,10.50004628,7.551614018,34.90466598
AT3G11180,1273.250812,1323.439708,32.45670714,12.83572159,5.169542501,12.51393916,1.463381696,19.54310783
AT3G11150,19.14329942,29.86766157,96.26618453,53.26283027,9.914211049,44.83393531,5.095068455,19.42727286
AT3G11130,2456.890135,3117.694222,3665.984989,4207.852139,3718.764315,3984.419752,3238.025016,2631.587913
AT3G11120,5489.045198,3106.941171,5583.051519,4049.628413,2821.934196,2772.35034,2067.050587,2078.387245
AT3G10920,3826.542559,4751.493811,6479.576638,5907.462636,6176.374097,5945.584611,4573.936224,4904.524087
AT3G10970,915.9406083,916.6595927,634.1595604,769.5416801,608.6121751,613.4786375,671.7186742,506.1193151
AT3G10940,1404.666874,1330.449957,1810.847346,1554.878185,1679.72816,1616.621728,1004.513093,1274.584318
AT3G10930,25.23129612,7.527417276,1474.415925,1304.98529,368.7674793,352.7522408,165.1269655,139.2468785
AT3G10960,37.14015171,43.76698384,89.19939366,135.2850399,140.6812214,212.4900645,500.3660392,270.2018144
AT3G11060,5.303151023,18.81498753,19.00814627,35.60681005,16.95184728,30.29907942,13.55641865,8.826882761
AT3G11160,13.92759139,32.40153167,2.708149205,4.357412124,3.908504476,17.00875334,1.312644645,21.21023546
AT3G11110,52.87489398,49.43326795,108.7393034,68.59822959,28.69860928,60.81876872,11.13390566,17.98364052
AT1G33440,42.5573029,20.91800277,4.385455585,7.278597324,32.12449075,29.45381773,88.18421302,112.0450531
AT1G33450,4.917981617,2.608330328,2.008172069,2.391146961,3.608064037,3.124363506,1.598910984,6.669557397
AT1G33460,4.81844328,6.174869088,6.9985025,2.910580646,3.38683756,3.425046851,2.476131997,12.40069633
AT1G75290,2.092972239,1.636755061,66.77773521,99.29328379,26.6713668,16.16939831,28.04078694,3.594137692
AT1G75170,1139.668812,1067.417899,616.6114093,530.7626857,370.4575178,293.8568166,507.7142423,519.0889442
AT1G75240,1615.946599,3138.201358,463.0884551,424.9443646,149.3568417,130.3644238,731.5419387,512.8471857
AT1G75270,410.631537,507.2508498,1373.153796,1432.81652,1260.405812,1319.740372,966.2427972,1243.641171
AT1G75280,1189.960827,537.034272,5859.943796,4975.819199,1035.029983,951.9104485,1852.000057,2887.029996
AT1G75190,45.62046427,14.7028455,30.37006472,31.96657445,94.49255578,77.91071281,116.9666929,155.4101282
AT1G75180,455.9822267,590.2199784,139.2717445,176.0160877,266.1197141,271.8645755,529.2891016,377.0853478
AT1G75230,190.2712607,305.8001041,270.1648971,292.2775708,287.9005434,257.2541421,333.1930585,317.9723205
AT1G75220,1369.65771,1421.770878,830.3750059,826.5052317,667.1351409,588.6015054,612.9871303,695.8926892
AT1G36180,75.85843764,100.2583731,562.0876919,974.3248318,583.9671648,557.224538,206.3128813,111.2350242
AT1G36240,73.42585995,27.5194134,68.61425585,50.05145506,41.58670819,67.48294641,64.93185352,61.09440364
AT4G18440,67.29348354,98.94646996,145.8609883,148.7402058,162.8976463,204.2320378,108.9645459,135.5228255
AT1G36230,24.95416068,28.09063651,13.68690705,26.58648483,34.49219674,12.87172053,19.14306499,7.942213901
AT1G36190,10.56684221,3.128031118,11.01820579,19.777628,11.95692813,15.35802185,2.810617591,32.95314809
AT1G32560,8589.357136,5367.98023,8206.429929,5942.330348,6878.50225,7166.258209,40.63853873,3789.252267
AT1G32570,13.65408476,14.73419844,4.506038942,17.63140283,22.52575645,28.53061151,17.44841005,19.32293035
AT1G32580,360.9625363,488.7870665,982.4432008,1045.893646,771.7520423,641.0864209,362.9817308,383.5196517
AT1G32590,2.575682478,1.448438495,2.099833487,2.341510943,1.90751108,3.6506931,2.522398967,7.084108615
AT1G32550,1522.871613,1300.767616,309.5924617,406.2659146,192.8663112,177.9128746,447.4929657,556.123935
AT1G32540,533.7608715,1146.173198,26.82780133,34.57027023,25.31053777,8.740056402,41.64293681,77.40064742
AT1G42570,0.922442553,10.58415398,1.071986682,0.598178819,14.160737,14.88491761,4.595377686,10.40868718
AT1G42580,22.52686725,8.910418915,11.53118713,14.45049238,7.900464777,19.37162193,7.250853855,14.46660225
AT1G42610,2.088988574,4.942761705,2.994173887,5.557514322,1.915276615,1.132406726,4.143464993,9.437180238
AT1G42630,4.052137505,2.176982274,4.785129331,2.772008938,2.198970155,4.133309242,1.142050756,3.23659757
AT1G42640,10.75810395,1.031941624,2.45471112,1.18199009,2.676450461,0.930696884,1.16728827,1.25950299
AT1G42680,2.77061621,11.37458109,2.258781439,14.56874753,18.36802717,11.65687541,3.177991677,8.543765434
AT1G42697,14.10078646,7.060732118,0.949731121,2.586081665,8.377975907,14.29158337,2.246449608,12.27916231
AT1G42690,0.774852746,1.310245902,9.76636301,20.88171313,3.978610636,10.66856066,12.42527382,4.286896599
AT1G42650,58.37233436,57.36732367,50.81971934,32.40476293,38.87584483,12.48980224,3.798592576,15.03392301
AT1G33400,390.4348708,314.420666,441.3767665,526.6571638,493.4624298,500.5524855,523.9919972,543.146258
AT1G33410,326.7828741,479.6068472,890.6317692,1172.185515,1284.855188,1490.401856,983.1815704,912.162303
AT1G33430,17.38651483,26.93847524,32.58501494,26.72299673,28.120565,34.40953785,14.74861816,34.04619216
AT1G31420,618.4764418,873.7474046,881.5836438,1203.036257,1068.738412,975.9927191,918.3096226,857.0676827
AT1G31410,426.5831501,425.2390385,326.0696878,346.0060654,264.221025,310.9137777,317.1266155,276.5341758
AT1G31430,30.13650571,39.87860309,62.78788074,49.82494121,52.47831859,48.90236971,50.17513047,58.19705903
AT1G31440,397.8807291,498.8974396,441.7019477,679.9325213,665.1672219,879.1964922,841.5414449,667.5056813
AT1G31450,6.094292671,34.45874487,38.71067434,3.869223171,18.7198697,28.16829425,14.09163388,53.18048775
AT1G31540,0.458989821,2.851105626,4.224957717,1.68281663,10.79753854,7.412838748,18.86983053,1.806084562
AT1G31470,638.1696071,468.8389982,620.3835609,662.6425433,399.6496662,420.3927714,355.4149495,545.063858
AT1G31550,12.74328389,4.50069437,2.238224273,3.816060351,4.046853001,2.155890764,151.1225662,32.87948648
AT1G31460,196.1068778,192.2763801,154.4759704,179.7640502,128.508068,117.5139666,117.4443415,136.9244946
AT1G31500,266.6823455,313.6329049,366.8131682,401.2231745,406.9588995,383.1233941,270.745725,349.2908736
AT1G31490,6.366187822,7.037503168,2.700867056,7.991343262,5.452661009,33.04393045,6.476384107,9.519731472
AT1G31600,362.9351256,379.9671211,578.2404922,896.2096429,835.1728158,791.19068,780.7600199,645.6325868
AT1G31520,60.84466424,35.26231003,11.93132891,63.52776617,36.56660235,36.75985832,45.03682396,11.16978735
AT1G31530,1.211216767,0.750126137,2.751591309,0.980895899,0.821608571,9.148261201,2.653938447,3.067755447
AT1G31510,32.90463331,18.10118848,23.02773153,15.72908573,1.153606105,3.882188113,7.90192889,4.550588591
AT1G31580,21.64996472,4.618798612,34.3171911,7.570127803,2.586794539,5.117361587,82.84090753,118.8623329
AT1G36670,10.05517707,8.878111731,3.732598539,2.541331103,3.482422118,10.42767793,9.008224496,2.742708387
AT1G36640,11.4300401,1.100149723,2.458919535,14.68896073,5.93059961,20.89288755,0.750337882,1.71599955
AT1G36620,50.10951254,31.9319459,66.34212668,47.82350888,47.97712299,49.72132876,32.69456771,46.29447099
AT1G36756,33.76014989,29.8773148,19.21511215,43.66864079,24.13075888,35.8485765,5.297902654,62.23223411
AT1G36730,628.760724,668.3714377,925.0788523,1041.288486,1230.941871,1261.94391,894.6865534,1012.835217
AT1G75250,1.803183411,4.52878712,6.806871589,1.631663024,2.144370151,1.813000569,5.934394799,1.768681663
AT1G75210,1334.243267,1190.394998,845.4128149,918.2202118,680.7475126,605.180455,681.1710307,916.0845885
AT1G75200,122.7969912,202.958492,602.9076614,603.4162127,582.298186,620.3276052,491.8922662,281.5417765
AT1G75160,3.987283151,4.388807892,18.81592461,17.37324436,26.67549429,16.56164824,2.568166111,6.215908876
AT1G75150,69.85516037,74.72053153,51.26797673,59.06541973,41.55970103,25.46675519,79.87434772,37.84483191
AT1G75140,287.1332137,286.5614678,313.2525438,343.4269677,316.6863657,375.1374228,233.3477586,232.373673
AT1G75300,3.892912732,3.962833886,34.53205979,27.78258954,5.926930005,11.90236158,2.898869015,3.711136729
AT1G33360,261.0117747,225.7349718,217.5299968,184.7909322,163.2801044,170.802468,248.322839,213.0426886
AT1G33390,224.7722464,222.359024,299.8903285,484.7875301,345.3166905,300.9671971,408.5435048,283.7378618
AT1G33265,3289.595266,2617.481385,3427.61934,2661.820616,1559.105579,1227.779167,1007.264962,667.5368216
AT1G31480,472.6481709,323.5530592,441.2117678,374.6070814,308.9765492,281.7409576,358.2048662,405.7160455
AT1G66130,984.7934135,1019.220316,67.59926035,56.53003173,17.98787342,4.17155748,152.722823,177.4024196
AT1G66020,6.647375138,9.757538725,11.40608134,15.85768294,2.591400595,3.944610709,17.60378418,7.629493134
AT1G66150,515.933984,922.1641901,924.9253149,1124.335884,1416.940482,1392.248041,741.4450134,554.2849305
AT1G66170,12.50981307,20.03865517,19.52445577,12.03420578,26.01534328,22.09899628,7.072106407,24.31389335
AT1G66080,318.0730217,368.8546771,194.1279118,170.0912866,166.1922109,233.7071043,176.7761031,186.089304
AT1G66110,38.62456576,18.61807098,26.10584285,31.23033784,20.81172696,20.78421229,9.398964232,67.32189815
AT1G66030,16.61281425,7.876519912,5.767732308,2.205881486,5.555792242,3.441430081,1.764657237,5.662320106
AT1G66120,4.721091479,4.223433637,5.180424172,3.710457931,3.556545354,4.458601315,3.414637982,8.441178585
AT1G66160,19.44016508,2.669739689,324.2601116,110.7844299,115.7764678,84.53194734,70.96770595,34.35066272
AT1G66070,389.688021,475.6490717,667.0181387,685.5267525,446.7845686,413.193532,409.7882605,421.5283325
AT1G66200,956.4454327,621.9811987,923.6668639,779.3346693,674.4909142,711.9285531,950.0390219,517.7887846
AT1G66180,357.8888724,336.2628339,672.1713109,897.2198138,927.1309325,817.6053295,1930.467525,1002.117482
AT1G66090,55.03779604,23.73195512,97.88199256,86.09081925,81.17347477,109.7186333,17.48922927,50.97759779
AT1G66100,22.5937935,11.87908521,36.67751698,27.52853051,39.50371698,51.19040954,23.83043253,53.93144975
AT1G66140,38.54997257,33.94556703,125.9326415,208.1393426,247.2662872,376.1872874,1472.360212,964.8865726
AT1G33260,371.8511144,345.8269686,82.89730941,106.989303,79.77963733,80.76068793,241.7570568,231.1105079
AT1G33290,285.78813,328.9668665,246.6370529,245.0828604,412.5228694,483.899094,461.9989889,346.7552626
AT1G33320,3.29549126,9.260702853,8.069988804,6.289080734,15.69917146,42.47014691,15.06396676,24.76467339
AT1G33350,28.56610841,36.31258673,81.08084053,84.55418355,67.79123998,75.40272467,49.36286261,65.75030064
AT1G33250,418.549556,530.4220601,440.755009,449.1623775,621.9669853,723.0665989,537.8949724,544.2995245
AT1G33270,522.5558596,465.518782,932.3781617,1005.036077,996.9138232,880.7286262,524.4140931,920.2164971
AT1G33280,27.15009041,22.15972666,147.2101005,57.02247839,169.7849925,168.20546,10.94341918,29.78136069
AT1G33330,293.5420269,279.3923069,250.3659562,257.8585852,246.4715686,287.6261551,289.0708597,336.566312
AT1G33340,46.55547675,50.79153379,108.8421895,114.7495285,89.8838229,101.8502529,51.11803681,72.99688625
AT3G32900,31.93736345,8.792350307,70.15498453,45.15021418,59.69593864,149.131174,24.47050281,61.84767436
AT3G32910,19.29214399,0.750434066,11.89782409,20.30844564,9.238312998,2.731514847,3.646945025,5.276764853
AT3G32917,0.862619554,1.193858648,1.688023717,1.182520846,1.580219088,0.788207181,0.707766414,1.654807653
AT1G42540,74.98890116,105.4392879,269.7886447,195.7730084,172.8804176,209.1306169,274.3813069,270.4100858
AT1G42550,187.5590919,184.6165047,92.47285389,76.50029003,21.32177124,31.31061915,104.6608325,144.9045152
AT1G42480,828.9717463,922.6500814,436.655079,533.5738612,548.2429349,460.6116252,447.8314929,688.7508689
AT1G42560,6.718997923,3.770161476,8.02951692,5.399174381,3.736212971,5.189145861,3.433114934,31.47853438
AT3G14800,358.1381111,416.5133745,334.2762779,435.2013345,374.3827647,276.0154178,294.3464761,277.729456
AT3G14820,1.438190417,0.893845454,16.93736423,24.43243186,13.26830582,8.505167217,1.648461188,23.61985205
AT3G14840,605.7128884,546.4592002,614.5548632,570.0301153,775.8381278,620.3413304,2310.46332,1269.144185
AT3G14770,74.49443366,75.4050105,33.58526672,27.31502588,23.05417137,35.63239534,43.27719015,57.41997814
AT3G31310,2.018835516,1.769028946,2.045069378,1.469414491,2.273760472,2.097755817,0.969250825,2.689232501
AT3G31314,1.421552838,3.424346684,9.283360862,1.143002527,12.26625199,4.451037465,0.621072841,3.413479989
AT3G31320,44.61681869,27.74684701,54.8503877,29.03260004,25.02843031,47.52722149,17.70380841,14.56887448
AT3G31350,3.297740923,2.582199247,21.30322946,27.67485409,12.16725958,31.77527009,13.62257559,19.92574968
AT3G31360,7.970333833,15.75065155,29.59223303,11.64839496,29.03883475,28.78455326,12.03614601,33.24154689
AT3G31380,0.834364988,2.979734631,1.504541029,2.477343779,1.109409407,2.184902583,12.14477168,9.230216055
AT3G31390,28.81062433,7.457039147,17.05699443,4.713267896,8.516505255,9.799214552,4.269823432,1.564847908
AT3G31403,0.788522176,2.479723188,6.24047102,0.771720357,0.579693539,2.663549792,0.384998807,7.163476048
AT3G31410,9.52381331,0.617893197,1.399286577,0.785974755,12.89273355,20.00886575,0.587156865,2.172130158
AT3G31300,8.817554235,8.216285184,15.03385301,1.075958858,4.10293385,3.041686716,5.767562043,11.64427781
AT3G31340,0.730248444,5.93986901,0.864890045,0.503254299,0.775147662,0.551159223,6.099836604,2.138462765
AT3G31415,1.731612835,1.953397608,3.463199637,1.019975949,1.066563967,9.00241162,36.88094013,51.43922703
AT3G31330,20.56822396,0.551408552,4.664691218,2.197147225,17.17908826,1.206200116,0.989795762,18.08011889
AT3G29775,0.499470694,18.08520318,2.644287497,2.68616782,1.393946265,4.557255597,5.881644533,15.28508069
AT3G29780,11.49666621,3.06738052,4.866837251,1.133121513,1.042148194,4.519064388,45.75981713,64.58064826
AT3G29770,698.9698706,899.8700699,171.2510486,242.5530839,159.2659042,141.4381566,556.765849,569.2792884
AT3G19516,8.94262726,25.65875093,1.795542337,3.250288498,19.21965225,26.10142608,15.65531574,1.684593295
AT3G19530,2.626278198,5.55544292,4.047160095,21.70919185,4.21619632,19.08776105,2.532958626,6.980623249
AT3G19553,55.85804557,59.82965099,80.19747386,70.0475846,72.5648023,79.74077384,166.5483292,177.2668293
AT3G19520,665.8694838,636.7998145,811.6102532,1069.885743,1200.256407,996.9149445,1120.092373,1198.816116
AT3G19550,76.12648283,19.16658938,5.894863381,4.088875297,1.322048574,4.281436925,24.62941749,6.412588583
AT3G19540,646.4513458,694.9543393,497.1751887,762.0540976,752.2630143,941.5615522,1090.50963,810.9578014
AT3G30730,3.928137552,7.472857528,17.20400113,2.23112108,6.762590092,14.92094388,13.90083059,15.67195716
AT3G30740,16.00372134,2.560791981,15.29861211,10.65041218,5.431289609,11.88915219,6.679399301,35.78898397
AT3G14860,675.7690311,675.7273125,1139.227042,1119.603588,978.3019354,1052.258255,760.489386,1027.201374
AT3G14780,74.26834497,41.62254559,63.08502697,30.04747601,23.34099334,31.38912446,29.1700617,46.90969336
AT3G14790,300.4239001,338.1208301,549.2418171,677.7818446,751.4640911,669.361982,691.5414201,460.9719694
