"header","Zygotic_r1","Zygotic_r2","Day7_r1","Day7_r2","Day14_r1","Day14_r2","Somatic_r1","Somatic_r2"
"AT5G52230",1242.127101,1073.172359,364.6547765,375.538771,158.3050822,141.5627055,146.7578316,260.4330862
"AT5G52330",68.03518915,82.84786028,19.17247095,33.17162026,2.180828571,2.017898079,1.190793398,72.52899381
"AT5G51930",2.996891076,5.892640354,7.978855252,5.993988563,4.978305272,41.93341756,19.1291797,28.15471778
"AT5G51990",76.25644815,59.58425398,27.99581633,35.04036586,25.70307143,4.202703946,3.455745074,10.84901407
"AT5G52130",19.81055726,8.292283028,5.506919684,2.447746454,3.476217377,2.110538154,2.449895174,17.84893142
"AT5G52100",234.7490521,251.5105498,71.60313631,63.0098361,30.67024525,48.87806683,106.3886155,86.94573869
"AT5G51670",138.4037948,199.2789446,285.5778581,436.8155146,678.3834263,686.0829125,365.6784583,276.6223873
"AT5G51210",29445.33861,24360.79132,14206.33069,11149.55365,2899.334922,2796.868834,92.61872499,6990.864921
"AT5G51310",54.89768538,71.43163368,68.97936142,37.84364129,14.70243409,13.74416192,35.36032552,50.41929932
"AT5G51110",1567.627085,1457.643948,424.7121878,440.9928565,364.6253609,355.6030516,545.7695472,754.9939367
"AT5G50950",501.7836867,919.1287969,1843.342423,2215.864252,3004.119418,3007.871449,3387.466772,2290.129839
"AT5G51090",16.52835501,15.2520903,14.12023971,2.743678389,3.082396676,1.47536384,1.424242154,1.989510922
"AT5G50770",8626.303872,4632.298366,1707.271914,1840.40564,278.5047516,250.1862836,20.08905386,1332.377319
"AT5G50480",58.98862287,100.5123637,43.62583503,24.88916197,5.174131253,13.00925336,18.54596135,29.56187602
"AT5G50730",1011.64258,905.9577051,378.852446,357.7945987,204.5519838,123.5068844,272.2507017,141.9187431
"AT5G50000",354.8016172,521.8062327,773.8315805,961.7079261,1769.085026,1897.518037,1098.626669,849.0838094
"AT5G49690",4.425500121,0.789486498,7.057596906,8.209161402,76.67986727,116.3056931,117.3888063,77.94703666
"AT5G49820",2720.952292,2789.105766,746.9152421,674.2044839,485.2885858,506.9616853,561.2198629,790.7981195
"AT5G49960",11.24455102,18.31433366,46.07369331,60.40949227,122.7211985,210.8429012,305.5533936,130.0563687
"AT5G48880",2281.467923,2624.701398,2011.899054,1350.219971,609.4383977,530.1251285,615.8970435,591.5642184
"AT5G47990",3.273072746,13.16431232,16.97706204,13.28934744,33.56088263,37.17807378,142.2259458,177.8364617
"AT5G48000",2.613289397,3.532998972,14.57446936,1.011825011,57.92843001,77.00850151,341.9440435,365.1134208
"AT5G48110",27.57124099,10.46510802,8.060414885,6.72685964,192.2814767,148.046143,1672.515092,1216.710058
"AT5G48120",202.7957043,413.1335696,650.1582536,883.8900366,1462.986254,1291.284383,1068.215442,1011.228635
"AT5G48240",188.7914914,153.0750107,603.9334308,672.3718055,781.1300214,724.0978047,699.4093016,328.1677263
"AT5G47600",52.60575406,94.14794725,248.5288766,225.6362341,1444.727877,1402.668613,162.1406711,161.0789945
"AT5G47610",115.9366542,117.2520512,128.8597764,61.93142348,9.244982486,41.43578608,26.41633566,78.34102575
"AT5G47760",100.4016777,205.5587809,521.5238346,529.1306909,618.6992749,656.8071328,628.3371353,677.4083805
"AT5G47870",2853.909382,2986.385981,1146.669621,1259.823544,817.6467649,604.1277117,821.94562,673.4063945
"AT5G47190",2139.111175,3197.545637,807.7741634,851.5693767,348.3778111,328.2546082,760.2500695,826.2277571
"AT5G46920",120.6729029,193.8495671,367.2714564,422.6717827,631.6656294,769.683772,581.9104153,265.325242
"AT5G46770",4.313875622,1.022953225,7.559361365,1.758757502,19.52208941,9.898193499,2.465293273,10.60190377
"AT5G46490",3.103721631,15.83016482,1.031187799,16.54891809,1.199120496,1.100821189,1.628852803,3.877212674
"AT5G46810",1.624850641,2.963409661,4.697163968,8.621620341,2.477484981,21.13236165,1.768965701,2.671912416
"AT5G46830",6.729632846,0.588068091,1.347037719,3.31166641,0.576954743,0.822439813,0.440186733,0.736935136
"AT5G46300",0.733316319,1.474712031,0.796541647,1.274294228,14.31271688,0.808861548,1.713794596,16.23457906
"AT5G46410",202.9311549,149.3087408,302.4734854,270.3036821,1037.277372,1058.93291,408.4902319,279.254956
"AT5G45810",5.219167138,6.267848382,13.85613732,12.53667681,34.45609007,17.62418607,10.75485553,5.751306004
"AT5G45830",1578.20435,848.7056465,1886.863005,1603.050845,174.8632103,227.0168468,18.30472138,1343.009663
"AT5G45510",88.6197114,130.2687609,317.3930236,471.5620422,897.9822853,892.9333802,1054.806651,628.9604559
"AT5G45220",6.814583081,21.89505332,7.300522825,35.18983988,58.62484141,69.41220361,79.59241571,101.9718167
"AT5G45240",1.5488314,2.223939902,1.934421863,3.282745177,17.25880857,3.579217014,0.942687484,1.804060868
"AT5G44990",21.33699672,3.24201717,4.465063547,18.694944,1.89572275,2.747743403,2.101082075,5.367969691
"AT5G44570",3.152530061,3.871165957,1.982792875,15.06020547,1.643584367,27.79674011,9.429009694,14.27887394
"AT5G44650",691.732058,751.2398491,204.0728968,273.012841,175.5571011,149.4395219,536.4854422,237.0685074
"AT5G44870",80.75900733,56.65372728,47.93174371,33.89197809,14.74525823,11.63878596,94.91914907,89.79263813
"AT5G44440",3.467397139,2.143647186,6.624374613,4.129189885,67.64297406,70.61148726,15.18678976,30.26032605
"AT5G44260",294.0956569,261.6419837,990.7622786,591.9348076,1130.797604,1172.017711,176.4402386,505.3862323
"AT5G43120",26.23988391,17.48595149,2.481730961,14.55637185,1.251857751,3.565406186,0.671757857,12.31281063
"AT5G43060",622.5245705,714.662618,1878.432705,1910.199428,3340.578296,3054.267233,3744.855581,2634.618608
"AT5G42590",4.163758928,2.25450311,14.51624446,3.657970454,38.14806489,49.69718244,50.11129566,27.32253635
"AT5G42720",1416.737236,1268.946107,356.1479213,519.6004979,102.4313655,81.66053804,1619.804547,746.1334017
"AT5G42240",1027.097874,1448.506394,408.8225784,510.126862,259.986561,309.9992836,608.675298,551.6224504
"AT5G42120",5.407667035,7.903357694,33.83955955,12.67418515,35.46497845,37.02421424,3.079329314,3.237791704
"AT5G42270",2471.205302,2564.509813,939.7391316,733.1923993,566.345627,599.5096638,986.9466317,813.4311045
"AT5G41620",72.38348066,58.87296151,183.7486198,244.0124401,287.8643908,242.2354684,237.4485862,196.0055596
"AT5G41730",2.649472685,5.189376533,6.466692474,5.716713452,1.605404021,30.30189071,14.16317871,17.86611451
"AT5G41780",21.42032675,3.605323335,15.25775888,7.927813819,2.602160092,1.410711796,1.408806225,0.806543523
"AT5G41920",150.3244779,116.4108478,71.48355287,89.41409053,33.31656035,31.38174,130.0089757,82.51748031
"AT5G41930",32.47306133,50.51831258,47.1410095,101.1018753,185.4559079,255.439352,120.9435166,35.98974083
"AT5G41460",985.4327781,929.7048502,476.189018,474.937862,70.32877882,129.8559652,49.13760793,277.9101957
"AT5G41490",0.838945875,11.41727748,3.764945262,9.608982804,0.685813799,1.995032524,1.642221845,1.215917324
"AT5G41000",746.6711732,728.7466082,287.0254453,285.1154101,135.117355,157.069159,243.3526126,191.9822667
"AT5G41070",1057.656223,845.2744487,249.1539707,308.1378508,104.2358895,167.4483024,27.05030236,246.7445361
"AT5G40560",0.656567419,0.364866164,1.291118619,0.589866628,0.511627762,16.34806579,0.270982388,0.940352294
"AT5G40590",9.408835022,21.12942128,39.79824507,34.93456785,85.0390529,72.88839686,19.19030497,41.41531103
"AT5G40730",243.1070616,415.239945,1149.248899,1152.336402,3272.46732,3318.128929,2784.707596,2514.000883
"AT5G40645",0.771093773,4.066148947,16.9271293,0.531267773,10.27096248,25.1533265,14.56701658,27.08596321
"AT5G39700",10.27739943,3.034911538,4.614618923,27.49102519,30.92820214,32.44480368,10.76746367,23.62891315
"AT5G39840",24.8606361,39.88970681,72.47585833,160.0137635,153.8131778,163.7551342,132.5218529,79.32733919
"AT5G39880",3.307860878,17.23470649,12.97074973,2.37809504,2.202891928,0.744505537,0.448811846,1.191788924
"AT5G39930",1.416603667,13.19449996,29.75503115,14.32715263,41.00385961,45.13817985,12.00505667,7.110767692
"AT5G39520",175.4054466,84.58303761,67.26609262,15.87842136,21.82883204,24.71061835,14.85568937,50.01879825
"AT5G39210",113.5695116,138.1612316,46.11042479,39.489219,1.491839439,3.025191407,18.7424878,38.37362832
"AT5G38980",98.96398577,70.92854646,45.47134937,17.4263678,11.34776805,28.95401147,1822.506102,864.2833309
"AT5G38390",28.53175582,46.57762415,21.44850868,18.26359071,3.296451386,4.926910347,14.69372089,43.936805
"AT5G38030",23.49413654,9.051740669,47.03869358,24.37441547,341.8782775,336.589551,753.0601924,445.5055616
"AT5G37600",558.9974602,289.8479126,1607.712489,1702.79029,2716.597357,3076.588029,1580.297999,1143.432147
"AT5G37880",1.404530218,2.451433465,1.926608291,0.800470676,13.73089736,5.695944496,1.361226921,2.294755913
"AT5G38000",11.81823103,0.951890092,2.552786693,8.262536559,21.43372841,29.64753326,38.22549811,18.12072908
"AT5G37080",11.07831199,13.64995034,1.024872212,7.212598634,3.203990314,1.08149229,0.265393048,3.362947425
"AT5G37110",9.006695936,12.43849823,13.14644639,1.23839567,2.013333833,0.655820037,7.618561299,2.418360679
"AT5G36710",2095.64576,2834.928435,1163.726908,946.0580133,433.7116941,433.9480441,1185.109684,861.4580469
"AT5G35870",5.166566465,1.547275493,7.670811726,2.613072584,13.72122163,18.4766461,15.04903631,3.897027974
"AT5G35880",2.303306243,0.605985723,2.189682223,2.349744762,11.25913813,30.00748497,0.996389197,0.91628991
"AT5G35570",15.94181047,22.73876397,22.33098189,73.24813231,141.6597494,141.2992121,74.14568388,2.693705462
"AT5G35670",163.5274527,57.19453301,32.26361628,50.84754722,10.87602364,31.5135372,215.2187127,233.782674
"AT5G35710",38.67103003,13.69102555,10.83385513,17.41017626,2.978318713,3.307847833,9.24576995,36.89953493
"AT5G24655",184.3695942,125.5223283,66.19833347,55.07979821,58.69612588,18.16650769,114.1684942,62.36330712
"AT5G24580",220.1098937,77.80989237,70.65486057,33.36151058,22.79779842,24.50810236,105.9266691,42.88726658
"AT5G24165",1410.103507,1208.374091,518.5998985,294.2618216,82.37845043,123.3762716,1636.240693,1411.506754
"AT5G24290",18.67003425,30.13356439,57.29424971,69.68158695,270.823824,268.41238,242.7804055,199.1676229
"AT5G23750",224.0078143,73.29710644,51.03064001,39.51684406,23.57718487,28.23476006,25.57729165,51.66578779
"AT5G23350",2.072922259,17.12854915,2.410263416,16.01461367,1.369977456,0.423439424,13.25897884,29.97078683
"AT5G23480",64.5792287,70.92117195,33.96187845,39.01756396,17.33835665,3.480910765,7.163601761,6.6271528
"AT5G23210",55.81264419,33.22508894,198.4689523,113.0034428,313.9780326,395.7626051,592.0689975,188.7270444
"AT5G22480",356.9024439,415.3125559,905.3185211,989.0975519,1574.296016,1738.302732,1373.636971,807.5458222
"AT5G22580",1409.36923,1221.659736,700.3614,616.2189719,111.6178529,156.4067273,127.5397147,422.4759671
"AT5G19270",23.62672801,7.008874367,24.76855783,47.32570004,49.7423147,73.70131431,34.60002952,25.84716533
"AT5G22470",6144.504083,3812.248702,3580.375223,3187.779196,1159.574963,1235.09975,21.20445816,2746.0108
"AT5G18650",289.1774058,215.9923706,855.4460641,804.6018911,1391.684694,1520.71538,1904.461429,1308.926985
"AT5G18290",1098.774916,993.2343763,546.0148559,465.7115188,140.9455232,162.8429518,145.0875665,113.6552117
"AT5G17700",2471.445051,2708.387006,911.007482,691.5985225,226.7399857,273.3492938,225.2700709,728.1068498
"AT5G17830",13.29247514,18.50853651,32.34189772,13.37856613,0.969935179,2.182388096,9.052334007,5.038056913
"AT5G17840",3861.430243,3848.989334,1016.942784,1406.897132,905.9330641,793.0962632,954.1666657,1157.153924
"AT5G17760",103.8288814,226.3555792,93.94036243,112.3875334,691.887731,779.4586684,828.8569255,267.9061428
"AT5G17310",7030.957412,5123.114311,4081.354134,2489.986845,650.4571965,733.9959486,846.9279498,4150.832892
"AT5G17270",35.86690978,28.71740903,96.32208317,81.72302215,191.834224,132.7417218,96.18443337,47.66339177
"AT5G15230",1512.829775,1480.737947,4255.176756,1419.473064,8291.197526,7728.946628,10984.82426,15239.69443
"AT5G16460",543.6575787,293.6083071,553.3466736,304.312741,88.02553741,106.4631027,9.499159124,387.8788893
"AT5G16540",466.5849179,247.3980678,141.3975557,163.4086173,59.09242331,59.80139497,271.4013344,211.5669851
"AT5G16560",93.83642973,110.2773723,41.4002104,31.51689832,5.217155382,3.470582501,33.80592467,28.20427308
"AT5G15210",190.9136989,319.0213254,98.23219419,88.96949739,31.89272455,51.2290351,186.6490936,95.38278802
"AT5G15240",378.7900978,398.5029226,249.2751077,262.4742549,35.43517227,37.47554776,21.04259972,151.7656955
"AT5G14390",203.6567781,162.7371163,261.2877671,479.1398339,788.3135245,934.5781244,572.4355377,446.8404714
"AT5G14410",508.3003838,388.8147531,121.7285561,152.1584704,47.29807262,59.78592249,18.96869615,70.4463852
"AT5G14320",6899.309881,7130.652334,1952.809807,1989.932181,828.5782864,741.8716912,1666.267614,2015.428861
"AT5G14520",1316.328663,1755.728607,4122.094367,4410.572237,7006.817682,7374.729108,6019.701867,4814.434303
"AT5G14560",1.608183336,1.034663151,0.496731735,7.976522258,10.69333453,6.834751388,2.560569227,3.057399402
"AT5G13910",36.51205383,42.97259505,79.44577708,66.25056222,243.7708964,248.0432071,1715.101479,1198.783321
"AT5G13740",1017.09875,775.8265605,3719.827159,3398.49594,4138.903853,3987.197513,2200.929961,2427.753763
"AT5G12890",2.240540712,52.6984505,55.46470522,28.97981673,136.979014,112.3127955,179.0675764,102.4295752
"AT5G12220",83.47014872,83.73016354,215.9343195,192.2367966,348.0857439,349.4153343,236.1755862,166.8325415
"AT5G12880",26.49755754,28.4799411,115.3062296,66.65361969,112.0173559,145.9183025,183.5267875,151.6449936
"AT5G11650",2283.050133,1889.055055,643.2176932,597.4647008,188.9275152,243.2611669,242.3642567,623.390107
"AT5G11310",31.4192849,30.17145969,95.08626648,123.9630897,194.1383254,197.3897127,71.0265491,91.12288698
"AT5G11320",155.58224,125.2732063,69.44263422,54.72831817,7.38152568,32.71002219,3.315767752,28.17140429
"AT5G10850",7.828533679,50.7832894,61.38432355,29.05323591,113.7729215,120.9216532,104.7580933,87.55663703
"AT5G11220",13.92337902,49.93669186,25.2789846,8.711559572,2.970284803,2.392527956,1.314758869,8.130427443
"AT5G10480",5257.323776,5298.076651,1768.228766,1771.822788,1274.033526,1250.263086,1321.626433,1551.479075
"AT5G10040",18.76348696,40.99235517,34.77968147,34.76454739,846.7861565,841.7146915,216.0547938,289.8252787
"AT5G10210",1.598300243,1.35479237,2.733109704,1.698909951,16.46172197,11.15613548,598.6495333,526.8174126
"AT5G10140",2639.411136,2381.269111,1949.603691,1320.203658,313.5923824,316.1735977,69.98343118,1518.16315
"AT5G09700",3.157876141,1.832540133,5.477813407,2.395689356,5.480731205,20.93333227,1.088873143,7.733039264
"AT5G09760",1698.582782,1444.285562,412.2690359,502.2295572,247.1459724,301.1383519,637.0279151,581.3686238
"AT5G09660",876.1741866,680.4725088,321.0871439,322.0087001,74.23791084,66.97418143,529.8969535,500.72154
"AT5G09730",44.82978995,27.14218423,10.57697892,15.99441929,4.865139166,2.164049903,5.679447311,3.018840234
"AT5G09640",7810.327969,4666.156454,1824.34031,2129.481473,468.2946573,405.9980216,26.92276522,1884.377442
"AT5G08600",2.785429029,24.29020907,39.94892398,68.02835294,61.93827621,53.31573486,150.0652085,71.31680344
"AT5G08620",345.5993255,370.9121101,1169.132743,1037.259421,1635.694253,1892.33708,1950.44376,1736.329454
"AT5G07950",66.72309314,100.0450156,202.569051,248.0860783,310.5475523,392.8409323,182.2491039,269.5668929
"AT5G08070",93.62471039,99.32538541,42.52573692,28.85856917,18.47074005,24.09178747,25.29113765,53.25787691
"AT5G07500",2275.944257,2047.700606,1072.52974,938.9166951,215.9855558,196.5202252,11.7351198,573.1194151
"AT5G07210",38.89146377,115.3089314,27.72525412,14.30011557,10.5182271,3.151331735,2.897892131,28.62613448
"AT5G07190",22722.20513,15282.18879,14401.69138,9663.093447,2360.45634,2115.476026,75.3494595,10136.51457
"AT5G07480",36.85116978,27.17340354,10.62145267,11.27441404,6.078199699,7.648970688,2.327742364,54.33173785
"AT5G07510",72.88250085,54.53518943,36.62858568,15.18056256,13.49628464,3.180294865,2.455663278,23.52553702
"AT5G06720",59.84221363,22.66503056,162.2779143,103.247507,192.6796031,220.2540077,1162.23094,644.0469573
"AT5G06900",1.830330516,0.913375495,1.841080182,0.897811133,1.227611957,18.65344578,0.905390684,1.530738084
"AT5G07020",2023.774699,1869.770878,725.8887938,548.8395367,222.2842939,235.5793196,409.3473305,632.0013345
"AT5G06670",420.3074201,295.9739328,100.6874108,83.74515022,32.55601116,42.31372042,139.0897832,116.4059489
"AT5G06730",2.067247568,4.347641798,6.489123047,2.172542101,37.99067018,26.1791512,567.5511258,241.2965596
"AT5G06170",3.874662724,29.9652392,2.889699871,19.40182869,5.428271054,2.75532307,2.909924345,19.38846397
"AT5G06210",314.6908963,236.6894153,1235.789214,950.3866771,1207.670252,1319.475281,1011.682245,1215.321793
"AT5G06500",4.135171607,23.43066247,6.235971924,6.448964209,2.55035853,2.859248943,21.38853149,4.417856026
"AT5G05740",524.5626706,1009.795548,244.7670362,272.8188024,70.91086221,78.08121814,311.8259781,274.496391
"AT5G05840",24.58018041,16.25671662,4.248985592,11.3397838,3.493385376,1.075756525,29.84791155,16.28491642
"AT5G05880",62.21480744,16.71134936,155.3128567,127.2737393,412.8379637,474.4129945,545.6726259,325.4108894
"AT5G05750",141.347058,154.5842661,365.0940923,399.3175459,707.2534859,926.0629518,237.8711573,499.2699248
"AT5G05680",217.166452,205.1609187,519.9460157,722.3592724,1040.057378,1264.680297,754.0705988,680.1451301
"AT5G05280",28.15292995,5.716363966,5.65685285,14.60965002,3.06298694,2.247105452,2.669310956,19.90279563
"AT5G04900",2178.250928,1570.483014,482.6665239,623.1227883,341.312544,416.1578063,273.6047138,394.1516624
"AT5G04770",735.8248606,689.9269208,268.5405925,169.1498682,181.8095906,153.6663578,488.2107615,427.4013519
"AT5G04500",235.2716508,230.7187371,189.9054251,119.2899246,8.60774813,32.19579134,2.786774579,208.8190577
"AT5G03800",2701.011374,2499.010639,723.9818762,830.6076367,227.3625111,235.3414939,53.17327317,518.4855883
"AT5G03670",22.34908209,45.75548676,104.1824045,126.1073521,240.8812577,314.3128236,109.1237391,58.70574565
"AT5G03700",72.53551471,78.67811548,149.7147666,250.1129116,256.9921107,377.4500769,287.4518087,308.7051219
"AT5G03240",357.2606183,402.4965537,445.729729,544.0485529,1905.520842,1572.130019,782.6915574,784.061645
"AT5G03310",1.32820729,13.76143125,1.556218588,2.85072231,1.770592271,1.074572272,17.03607893,29.5125217
"AT5G03400",2.395768096,12.53176377,5.429366008,1.609170746,1.33421983,1.849095055,0.946621977,2.741979493
"AT5G03550",8.724728961,1.733846871,27.35838018,1.784921311,18.61752367,29.03577451,10.18998137,32.43159688
"AT5G03190",909.8284366,637.6155803,281.2035904,300.0727462,174.9358538,144.978208,206.6616246,251.0459024
"AT5G02790",1127.632497,1251.60709,577.1065337,555.5952328,174.2021998,139.7503546,1335.356255,733.6059626
"AT5G03140",1000.715071,796.2053122,590.2043213,343.678318,196.0039365,217.3021977,223.2890469,261.9117601
"AT5G02720",134.8953977,74.19306866,76.57841161,41.94579508,4.128765584,13.73825288,22.3451264,52.67810059
"AT5G02240",13501.20602,11613.40601,5748.024283,4214.207507,3187.81035,2958.519732,2384.500657,4938.213892
"AT5G02460",83.52074606,58.68598146,36.25011746,55.20810069,6.433462213,29.00819384,74.38094649,90.04102364
"AT5G01940",40.42349088,68.24839641,205.0887321,194.3224696,312.1161293,267.5555477,227.1031125,250.2760067
"AT5G01560",16.72085867,3.850740495,16.44759408,3.570923243,2.078370421,2.284891503,1.49217879,44.79987105
"AT5G01650",6866.288008,4638.971046,2560.215542,2647.383035,1092.973782,1157.081652,1539.272508,1954.22077
"AT5G01370",616.869263,515.682884,302.5550752,430.3566342,143.6769112,135.3031253,912.1234672,438.6071466
"AT3G63410",12808.40949,11231.90293,5382.045238,5052.344672,2822.77947,2585.382004,3453.612143,4005.121517
"AT5G01180",114.5027353,78.41979093,58.13505513,30.23119004,1.211110437,28.64873571,17.87520264,22.70177368
"AT3G63160",562.6185777,565.3477447,272.3008674,277.46849,99.58182996,110.4505343,75.51740283,169.4393309
"AT3G63020",2.796268196,23.0212694,31.92835978,2.433111996,3.775740238,1.862808858,16.86128071,23.68127936
"AT3G63040",26270.6353,16673.5569,11533.53753,9494.055064,2399.732912,1828.30029,50.73526248,10043.78045
"AT3G62490",3.507814058,0.901393401,6.137633258,0.451541442,0.458274555,0.409065277,0.62630138,0.483420937
"AT3G62510",35.79597352,35.52541479,2.220649352,30.6183645,5.392889682,11.35802063,19.90793064,12.89745062
"AT3G62410",38.60499258,102.5893304,17.94155258,17.97975331,12.92691543,3.59077805,259.4386999,321.825155
